Clientnumber,Customer,Subscription type,Bookingsdata,Revenuetype,Description,Revenue,Percentage of total monthly revenue,Company revenue total (month),Year,Month,Lag_1,Lag_6,MA_6
26.0,22,0,2022-03-31,1,256,6777.304496,0.0188,360494.92,2022,3,6582.461672,5774.82608,6470.769556
26.0,22,0,2022-04-30,1,85,6586.903924,0.0188,350367.23,2022,4,6777.304496,6051.326515999999,6560.032457333334
26.0,22,0,2022-05-31,1,218,6673.311920000001,0.0188,354963.4,2022,5,6586.903924,6300.020436,6622.247704666667
26.0,22,0,2022-06-30,1,189,9700.391852,0.0188,515978.29,2022,6,6673.311920000001,6533.738464000001,7150.023269333334
26.0,22,0,2022-07-31,1,106,9788.645820000002,0.0188,520672.65,2022,7,9700.391852,6579.765752000001,7684.836614
26.0,22,0,2022-08-31,1,303,9935.992324,0.0188,528510.23,2022,8,9788.645820000002,6582.461672,8243.758389333334
26.0,22,0,2022-09-30,1,207,9831.069712,0.0188,522929.24,2022,9,9935.992324,6777.304496,8752.719258666666
26.0,22,0,2022-10-31,1,180,10586.71146,0.0188,563122.95,2022,10,9831.069712,6586.903924,9419.353848
26.0,22,0,2022-11-30,1,109,10446.413452,0.0188,555660.29,2022,11,10586.71146,6673.311920000001,10048.204103333335
26.0,22,0,2022-12-31,1,306,10046.803472,0.0188,534404.44,2022,12,10446.413452,9700.391852,10105.939373333335
26.0,22,0,2023-01-31,1,181,10793.495668,0.0188,574122.11,2023,1,10046.803472,9788.645820000002,10273.414348
26.0,22,0,2023-02-28,1,214,11036.8596,0.0188,587067.0,2023,2,10793.495668,9935.992324,10456.892227333332
26.0,22,0,2023-03-31,1,113,11416.507552000001,0.0188,607261.04,2023,3,11036.8596,9831.069712,10721.131867333334
26.0,22,0,2023-04-30,1,303,11791.377484,0.0188,627200.93,2023,4,11416.507552000001,10586.71146,10921.909538000002
26.0,22,0,2023-05-31,1,143,12089.248068,0.0188,643045.11,2023,5,11791.377484,10446.413452,11195.715307333334
26.0,22,0,2023-06-30,1,216,12114.633708000001,0.0188,644395.41,2023,6,12089.248068,10046.803472,11540.35368
26.0,22,0,2023-07-31,1,90,12103.450716000001,0.0188,643800.5700000001,2023,7,12114.633708000001,10793.495668,11758.679521333333
26.0,22,0,2023-08-31,1,249,12355.476184,0.0188,657206.1799999999,2023,8,12103.450716000001,11036.8596,11978.448952
26.0,22,0,2023-09-30,1,160,12759.141136,0.0188,678677.72,2023,9,12355.476184,11416.507552000001,12202.221216
26.0,22,0,2023-10-31,1,224,12820.296408000002,0.0188,681930.66,2023,10,12759.141136,11791.377484,12373.707703333333
26.0,22,0,2023-11-30,1,174,12666.636864000002,0.0188,673757.28,2023,11,12820.296408000002,12089.248068,12469.939169333333
26.0,22,0,2023-12-31,1,127,12763.379219999999,0.0188,678903.1499999999,2023,12,12666.636864000002,12114.633708000001,12578.063421333334
26.0,22,0,2024-01-31,1,170,13592.131536,0.0188,722985.72,2024,1,12763.379219999999,12103.450716000001,12826.176891333334
26.0,22,0,2024-02-29,1,202,13685.066515999999,0.0188,727929.07,2024,2,13592.131536,12355.476184,13047.775280000002
26.0,22,0,2024-03-31,1,265,14290.883168000002,0.0188,760153.3600000001,2024,3,13685.066515999999,12759.141136,13303.065618666667
26.0,22,0,2024-04-30,1,218,14184.065892000002,0.0188,754471.5900000001,2024,4,14290.883168000002,12820.296408000002,13530.360532666666
26.0,22,0,2024-05-31,1,252,14658.516228000002,0.0188,779708.31,2024,5,14184.065892000002,12666.636864000002,13862.340426666668
26.0,22,0,2024-06-30,1,85,14466.767508,0.0188,769508.91,2024,6,14658.516228000002,12763.379219999999,14146.238474666667
26.0,22,0,2024-07-31,1,190,15109.582748000003,0.0188,803701.2100000001,2024,7,14466.767508,13592.131536,14399.147010000002
26.0,22,0,2024-08-31,1,218,15201.403076,0.0188,808585.27,2024,8,15109.582748000003,13685.066515999999,14651.869770000003
26.0,22,0,2024-09-30,1,208,15485.808912,0.0188,823713.24,2024,9,15201.403076,14290.883168000002,14851.024060666668
27.0,26,0,2020-01-31,1,252,9516.925968,0.0542,175589.04,2020,1,15485.808912,14184.065892000002,14073.16740666667
27.0,26,0,2020-02-29,1,100,10184.664005999999,0.0542,187908.93,2020,2,9516.925968,14658.516228000002,13327.525369666668
27.0,26,0,2020-03-31,1,85,10456.958302,0.0542,192932.81,2020,3,10184.664005999999,14466.767508,12659.223835333332
27.0,26,0,2020-04-30,1,305,10457.91981,0.0542,192950.55,2020,4,10456.958302,15109.582748000003,11883.946679
27.0,26,0,2020-05-31,1,190,10770.070076,0.0542,198709.78,2020,5,10457.91981,15201.403076,11145.391178999998
27.0,26,0,2020-06-30,1,169,10794.063332,0.0542,199152.46,2020,6,10770.070076,15485.808912,10363.433582333333
27.0,26,0,2020-07-31,1,252,11127.892514000001,0.0542,205311.67,2020,7,10794.063332,9516.925968,10631.928006666667
27.0,26,0,2020-08-31,1,85,11645.86457,0.0542,214868.35,2020,8,11127.892514000001,10184.664005999999,10875.461433999999
27.0,26,0,2020-09-30,1,218,12162.302224,0.0542,224396.72,2020,9,11645.86457,10456.958302,11159.685421
27.0,26,0,2020-10-31,1,185,12455.83208,0.0542,229812.4,2020,10,12162.302224,10457.91981,11492.670799333333
27.0,26,0,2020-11-30,1,115,12568.07757,0.0542,231883.35,2020,11,12455.83208,10770.070076,11792.338715
27.0,26,0,2020-12-31,1,207,13403.043204,0.0542,247288.62,2020,12,12568.07757,10794.063332,12227.168693666667
27.0,26,0,2021-01-31,1,303,13624.564566000001,0.0542,251375.73,2021,1,13403.043204,11127.892514000001,12643.280702333332
27.0,26,0,2021-02-28,1,182,13886.483898,0.0542,256208.19,2021,2,13624.564566000001,11645.86457,13016.717257000002
27.0,26,0,2021-03-31,1,207,14149.887768,0.0542,261068.04,2021,3,13886.483898,12162.302224,13347.981514333334
27.0,26,0,2021-04-30,1,302,14583.176117999998,0.0542,269062.29,2021,4,14149.887768,12455.83208,13702.538853999999
27.0,26,0,2021-05-31,1,285,15049.542186,0.0542,277666.83,2021,5,14583.176117999998,12568.07757,14116.11629
27.0,26,0,2021-06-30,1,285,15439.092761999998,0.0542,284854.11,2021,6,15049.542186,13403.043204,14455.457883000001
27.0,26,0,2021-07-31,1,302,16078.79856,0.0542,296656.8,2021,7,15439.092761999998,13624.564566000001,14864.496882
27.0,26,0,2021-08-31,1,385,16269.744076,0.0542,300179.78,2021,8,16078.79856,13886.483898,15261.706911666668
27.0,26,0,2021-09-30,1,270,16648.700719999997,0.0542,307171.6,2021,9,16269.744076,14149.887768,15678.175736999998
27.0,26,0,2021-10-31,1,277,17445.845593999995,0.0542,321879.06999999995,2021,10,16648.700719999997,14583.176117999998,16155.287316333333
27.0,26,0,2021-11-30,1,274,18162.824873999998,0.0542,335107.47,2021,11,17445.845593999995,15049.542186,16674.16776433333
27.0,26,0,2021-12-31,1,269,18836.628976,0.0542,347539.28,2021,12,18162.824873999998,15439.092761999998,17240.423799999997
27.0,26,0,2022-01-31,1,269,18969.324668,0.0542,349987.54000000004,2022,1,18836.628976,16078.79856,17722.17815133333
27.0,26,0,2022-02-28,1,274,18977.096948,0.0542,350130.94,2022,2,18969.324668,16269.744076,18173.403629999997
27.0,26,0,2022-03-31,1,273,19538.824664,0.0542,360494.92,2022,3,18977.096948,16648.700719999997,18655.090954
27.0,26,0,2022-04-30,1,269,18989.903865999997,0.0542,350367.23,2022,4,19538.824664,17445.845593999995,18912.43399933333
27.0,26,0,2022-05-31,1,67,19239.01628,0.0542,354963.4,2022,5,18989.903865999997,18162.824873999998,19091.799233666665
27.0,26,0,2022-06-30,1,80,27966.023318,0.0542,515978.29,2022,6,19239.01628,18836.628976,20613.364957333335
27.0,26,0,2022-07-31,1,82,28220.45763,0.0542,520672.65,2022,7,27966.023318,18969.324668,22155.220451
27.0,26,0,2022-08-31,1,268,28645.254466,0.0542,528510.23,2022,8,28220.45763,18977.096948,23766.580037333333
27.0,26,0,2022-09-30,1,367,28342.764808,0.0542,522929.24,2022,9,28645.254466,19538.824664,25233.903394666664
27.0,26,0,2022-10-31,1,367,30521.263889999995,0.0542,563122.95,2022,10,28342.764808,18989.903865999997,27155.796732
27.0,26,0,2022-11-30,1,74,30116.787718,0.0542,555660.29,2022,11,30521.263889999995,19239.01628,28968.758638333336
27.0,26,0,2022-12-31,1,367,28964.720647999995,0.0542,534404.44,2022,12,30116.787718,27966.023318,29135.208193333336
27.0,26,0,2023-01-31,1,252,31117.418361999997,0.0542,574122.11,2023,1,28964.720647999995,28220.45763,29618.034981999997
27.0,26,0,2023-02-28,1,252,31819.0314,0.0542,587067.0,2023,2,31117.418361999997,28645.254466,30146.99780433333
27.0,26,0,2023-03-31,1,252,32913.548368,0.0542,607261.04,2023,3,31819.0314,28342.764808,30908.79506433333
27.0,26,0,2023-04-30,1,64,33994.290406,0.0542,627200.93,2023,4,32913.548368,30521.263889999995,31487.632816999994
27.0,26,0,2023-05-31,1,64,34853.044962,0.0542,643045.11,2023,5,33994.290406,30116.787718,32277.00902433333
27.0,26,0,2023-06-30,1,81,34926.231222,0.0542,644395.41,2023,6,34853.044962,28964.720647999995,33270.59412
27.0,26,0,2023-07-31,1,83,34893.990894,0.0542,643800.5700000001,2023,7,34926.231222,31117.418361999997,33900.02287533333
27.0,26,0,2023-08-31,1,291,35620.574956,0.0542,657206.1799999999,2023,8,34893.990894,31819.0314,34533.613468
27.0,26,0,2023-09-30,1,358,36784.332424,0.0542,678677.72,2023,9,35620.574956,32913.548368,35178.744144000004
27.0,26,0,2023-10-31,1,300,36960.641772,0.0542,681930.66,2023,10,36784.332424,33994.290406,35673.13603833333
27.0,26,0,2023-11-30,1,293,36517.644576,0.0542,673757.28,2023,11,36960.641772,34853.044962,35950.56930733333
27.0,26,0,2023-12-31,1,398,36796.550729999995,0.0542,678903.1499999999,2023,12,36517.644576,34926.231222,36262.289225333334
27.0,26,0,2024-01-31,1,293,39185.826023999995,0.0542,722985.72,2024,1,36796.550729999995,34893.990894,36977.59508033333
27.0,26,0,2024-02-29,1,398,39453.755593999995,0.0542,727929.07,2024,2,39185.826023999995,35620.574956,37616.45851999999
27.0,26,0,2024-03-31,1,293,41200.31211200001,0.0542,760153.3600000001,2024,3,39453.755593999995,36784.332424,38352.45513466666
27.0,26,0,2024-04-30,1,398,40892.360178,0.0542,754471.5900000001,2024,4,41200.31211200001,36960.641772,39007.74153566667
27.0,26,0,2024-05-31,1,293,42260.190402,0.0542,779708.31,2024,5,40892.360178,36517.644576,39964.832506666666
27.0,26,0,2024-06-30,1,398,41707.382922,0.0542,769508.91,2024,6,42260.190402,36796.550729999995,40783.30453866667
27.0,26,0,2024-07-31,1,240,43560.605582000004,0.0542,803701.2100000001,2024,7,41707.382922,39185.826023999995,41512.434465
27.0,26,0,2024-08-31,1,241,43825.321634,0.0542,808585.27,2024,8,43560.605582000004,39453.755593999995,42241.028805
27.0,26,0,2024-09-30,1,296,44645.257608,0.0542,823713.24,2024,9,43825.321634,41200.31211200001,42815.18638766667
28.0,2,0,2020-01-31,1,401,3441.545184,0.0196,175589.04,2020,1,44645.257608,40892.360178,36573.38388866666
28.0,2,0,2020-02-29,1,295,3683.015028,0.0196,187908.93,2020,2,3441.545184,42260.190402,30143.85465966667
28.0,2,0,2020-03-31,1,400,3781.483076,0.0196,192932.81,2020,3,3683.015028,41707.382922,23822.871352
28.0,2,0,2020-04-30,1,294,3781.83078,0.0196,192950.55,2020,4,3781.483076,43560.605582000004,17193.07555166667
28.0,2,0,2020-05-31,1,399,3894.711688,0.0196,198709.78,2020,5,3781.83078,43825.321634,10537.973894
28.0,2,0,2020-06-30,1,297,3903.388216,0.0196,199152.46,2020,6,3894.711688,44645.257608,3747.662328666667
28.0,2,0,2020-07-31,1,402,4024.108732,0.0196,205311.67,2020,7,3903.388216,3441.545184,3844.7562533333335
28.0,2,0,2020-08-31,1,299,4211.41966,0.0196,214868.35,2020,8,4024.108732,3683.015028,3932.823692
28.0,2,0,2020-09-30,1,404,4398.175712,0.0196,224396.72,2020,9,4211.41966,3781.483076,4035.605798
28.0,2,0,2020-10-31,1,301,4504.323039999999,0.0196,229812.4,2020,10,4398.175712,3781.83078,4156.021174666666
28.0,2,0,2020-11-30,1,298,4544.91366,0.0196,231883.35,2020,11,4504.323039999999,3894.711688,4264.388169999999
28.0,2,0,2020-12-31,1,403,4846.856952,0.0196,247288.62,2020,12,4544.91366,3903.388216,4421.632959333333
28.0,2,0,2021-01-31,1,288,4926.964308,0.0196,251375.73,2021,1,4846.856952,4024.108732,4572.108888666667
28.0,2,0,2021-02-28,1,292,5021.680524,0.0196,256208.19,2021,2,4926.964308,4211.41966,4707.152365999999
28.0,2,0,2021-03-31,1,252,5116.933584,0.0196,261068.04,2021,3,5021.680524,4398.175712,4826.945344666667
28.0,2,0,2021-04-30,1,252,5273.620883999999,0.0196,269062.29,2021,4,5116.933584,4504.323039999999,4955.161652
28.0,2,0,2021-05-31,1,252,5442.269868,0.0196,277666.83,2021,5,5273.620883999999,4544.91366,5104.72102
28.0,2,0,2021-06-30,1,398,5583.140555999999,0.0196,284854.11,2021,6,5442.269868,4846.856952,5227.434953999999
28.0,2,0,2021-07-31,1,357,5814.473279999999,0.0196,296656.8,2021,7,5583.140555999999,4926.964308,5375.353115999999
28.0,2,0,2021-08-31,1,398,5883.523688,0.0196,300179.78,2021,8,5814.473279999999,5021.680524,5518.993643333332
28.0,2,0,2021-09-30,1,398,6020.563359999999,0.0196,307171.6,2021,9,5883.523688,5116.933584,5669.598606
28.0,2,0,2021-10-31,1,357,6308.829771999999,0.0196,321879.06999999995,2021,10,6020.563359999999,5273.620883999999,5842.133420666666
28.0,2,0,2021-11-30,1,357,6568.106411999999,0.0196,335107.47,2021,11,6308.829771999999,5442.269868,6029.772844666666
28.0,2,0,2021-12-31,1,398,6811.769888000001,0.0196,347539.28,2021,12,6568.106411999999,5583.140555999999,6234.5444
28.0,2,0,2022-01-31,1,240,6859.755784000001,0.0196,349987.54000000004,2022,1,6811.769888000001,5814.473279999999,6408.7581506666675
28.0,2,0,2022-02-28,1,240,6862.566424,0.0196,350130.94,2022,2,6859.755784000001,5883.523688,6571.9319399999995
28.0,2,0,2022-03-31,1,252,7065.700432,0.0196,360494.92,2022,3,6862.566424,6020.563359999999,6746.121451999999
28.0,2,0,2022-04-30,1,252,6867.197708,0.0196,350367.23,2022,4,7065.700432,6308.829771999999,6839.182774666667
28.0,2,0,2022-05-31,1,252,6957.28264,0.0196,354963.4,2022,5,6867.197708,6568.106411999999,6904.045479333334
28.0,2,0,2022-06-30,1,252,10113.174484,0.0196,515978.29,2022,6,6957.28264,6811.769888000001,7454.279578666666
28.0,2,0,2022-07-31,1,252,10205.18394,0.0196,520672.65,2022,7,10113.174484,6859.755784000001,8011.850938
28.0,2,0,2022-08-31,1,171,10358.800507999998,0.0196,528510.23,2022,8,10205.18394,6862.566424,8594.556618666667
28.0,2,0,2022-09-30,1,252,10249.413104,0.0196,522929.24,2022,9,10358.800507999998,7065.700432,9125.175397333333
28.0,2,0,2022-10-31,1,253,11037.209819999998,0.0196,563122.95,2022,10,10249.413104,6867.197708,9820.177416
28.0,2,0,2022-11-30,1,398,10890.941684000001,0.0196,555660.29,2022,11,11037.209819999998,6957.28264,10475.787256666665
28.0,2,0,2022-12-31,1,398,10474.327023999998,0.0196,534404.44,2022,12,10890.941684000001,10113.174484,10535.979346666665
28.0,2,0,2023-01-31,1,398,11252.793356,0.0196,574122.11,2023,1,10474.327023999998,10205.18394,10710.580915999999
28.0,2,0,2023-02-28,1,398,11506.5132,0.0196,587067.0,2023,2,11252.793356,10358.800507999998,10901.866364666666
28.0,2,0,2023-03-31,1,398,11902.316384,0.0196,607261.04,2023,3,11506.5132,10249.413104,11177.350244666668
28.0,2,0,2023-04-30,1,398,12293.138228,0.0196,627200.93,2023,4,11902.316384,11037.209819999998,11386.671646
28.0,2,0,2023-05-31,1,398,12603.684156,0.0196,643045.11,2023,5,12293.138228,10890.941684000001,11672.128724666667
28.0,2,0,2023-06-30,1,171,12630.150036000001,0.0196,644395.41,2023,6,12603.684156,10474.327023999998,12031.432560000001
28.0,2,0,2023-07-31,1,171,12618.491172,0.0196,643800.5700000001,2023,7,12630.150036000001,11252.793356,12259.048862666668
28.0,2,0,2023-08-31,1,290,12881.241127999998,0.0196,657206.1799999999,2023,8,12618.491172,11506.5132,12488.170184
28.0,2,0,2023-09-30,1,289,13302.083311999999,0.0196,678677.72,2023,9,12881.241127999998,11902.316384,12721.464672
28.0,2,0,2023-10-31,1,289,13365.840936,0.0196,681930.66,2023,10,13302.083311999999,12293.138228,12900.248456666668
28.0,2,0,2023-11-30,1,244,13205.642688,0.0196,673757.28,2023,11,13365.840936,12603.684156,13000.574878666666
28.0,2,0,2023-12-31,1,252,13306.501739999998,0.0196,678903.1499999999,2023,12,13205.642688,12630.150036000001,13113.300162666666
28.0,2,0,2024-01-31,1,252,14170.520111999998,0.0196,722985.72,2024,1,13306.501739999998,12618.491172,13371.971652666665
28.0,2,0,2024-02-29,1,356,14267.409771999999,0.0196,727929.07,2024,2,14170.520111999998,12881.241127999998,13602.999759999999
28.0,2,0,2024-03-31,1,398,14899.005856000002,0.0196,760153.3600000001,2024,3,14267.409771999999,13302.083311999999,13869.153517333334
28.0,2,0,2024-04-30,1,398,14787.643164000001,0.0196,754471.5900000001,2024,4,14899.005856000002,13365.840936,14106.120555333333
28.0,2,0,2024-05-31,1,252,15282.282876000001,0.0196,779708.31,2024,5,14787.643164000001,13205.642688,14452.227253333336
28.0,2,0,2024-06-30,1,64,15082.374636,0.0196,769508.91,2024,6,15282.282876000001,13306.501739999998,14748.206069333333
28.0,2,0,2024-07-31,1,67,15752.543716000002,0.0196,803701.2100000001,2024,7,15082.374636,14170.520111999998,15011.87667
28.0,2,0,2024-08-31,1,67,15848.271292,0.0196,808585.27,2024,8,15752.543716000002,14267.409771999999,15275.35359
28.0,2,0,2024-09-30,1,67,16144.779504,0.0196,823713.24,2024,9,15848.271292,14899.005856000002,15482.982531333333
29.0,32,0,2020-01-31,1,398,11149.904040000001,0.0635,175589.04,2020,1,16144.779504,14787.643164000001,14876.692677333334
29.0,32,0,2020-02-29,1,409,11932.217055,0.0635,187908.93,2020,2,11149.904040000001,15282.282876000001,14318.348373833333
29.0,32,0,2020-03-31,1,68,12251.233435,0.0635,192932.81,2020,3,11932.217055,15082.374636,13846.491507
29.0,32,0,2020-04-30,1,409,12252.359924999999,0.0635,192950.55,2020,4,12251.233435,15752.543716000002,13263.127541833333
29.0,32,0,2020-05-31,1,409,12618.071030000001,0.0635,198709.78,2020,5,12252.359924999999,15848.271292,12724.760831499998
29.0,32,0,2020-06-30,1,68,12646.181209999999,0.0635,199152.46,2020,6,12618.071030000001,16144.779504,12141.661115833333
29.0,32,0,2020-07-31,1,252,13037.291045000002,0.0635,205311.67,2020,7,12646.181209999999,11149.904040000001,12456.225616666665
29.0,32,0,2020-08-31,1,68,13644.140225000001,0.0635,214868.35,2020,8,13037.291045000002,11932.217055,12741.546145
29.0,32,0,2020-09-30,1,68,14249.19172,0.0635,224396.72,2020,9,13644.140225000001,12251.233435,13074.5391925
29.0,32,0,2020-10-31,1,398,14593.0874,0.0635,229812.4,2020,10,14249.19172,12252.359924999999,13464.660438333334
29.0,32,0,2020-11-30,1,203,14724.592725,0.0635,231883.35,2020,11,14593.0874,12618.071030000001,13815.7473875
29.0,32,0,2020-12-31,1,252,15702.827369999999,0.0635,247288.62,2020,12,14724.592725,12646.181209999999,14325.188414166667
29.0,32,0,2021-01-31,1,203,15962.358855,0.0635,251375.73,2021,1,15702.827369999999,13037.291045000002,14812.699715833332
29.0,32,0,2021-02-28,1,398,16269.220065,0.0635,256208.19,2021,2,15962.358855,13644.140225000001,15250.2130225
29.0,32,0,2021-03-31,1,207,16577.82054,0.0635,261068.04,2021,3,16269.220065,14249.19172,15638.317825833334
29.0,32,0,2021-04-30,1,398,17085.455415,0.0635,269062.29,2021,4,16577.82054,14593.0874,16053.712495
29.0,32,0,2021-05-31,1,218,17631.843705000003,0.0635,277666.83,2021,5,17085.455415,14724.592725,16538.254325
29.0,32,0,2021-06-30,1,53,18088.235985,0.0635,284854.11,2021,6,17631.843705000003,15702.827369999999,16935.8224275
29.0,32,0,2021-07-31,1,53,18837.7068,0.0635,296656.8,2021,7,18088.235985,15962.358855,17415.047085000002
29.0,32,0,2021-08-31,1,252,19061.41603,0.0635,300179.78,2021,8,18837.7068,16269.220065,17880.41307916667
29.0,32,0,2021-09-30,1,252,19505.3966,0.0635,307171.6,2021,9,19061.41603,16577.82054,18368.3424225
29.0,32,0,2021-10-31,1,398,20439.320944999996,0.0635,321879.06999999995,2021,10,19505.3966,17085.455415,18927.320010833333
29.0,32,0,2021-11-30,1,207,21279.324344999997,0.0635,335107.47,2021,11,20439.320944999996,17631.843705000003,19535.233450833333
29.0,32,0,2021-12-31,1,207,22068.744280000003,0.0635,347539.28,2021,12,21279.324344999997,18088.235985,20198.6515
29.0,32,0,2022-01-31,1,398,22224.208790000004,0.0635,349987.54000000004,2022,1,22068.744280000003,18837.7068,20763.068498333334
29.0,32,0,2022-02-28,1,218,22233.31469,0.0635,350130.94,2022,2,22224.208790000004,19061.41603,21291.718275
29.0,32,0,2022-03-31,1,218,22891.42742,0.0635,360494.92,2022,3,22233.31469,19505.3966,21856.056744999998
29.0,32,0,2022-04-30,1,240,22248.319105,0.0635,350367.23,2022,4,22891.42742,20439.320944999996,22157.556438333337
